Cochise	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Colorado City	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Concho	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Congress	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Coolidge	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Cornville	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Cortaro	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Cottonwood	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Crown King	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
DM AFB	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Dateland	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Dennehotso	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Dewey	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Dolan Springs	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Douglas	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Dragoon	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Duncan	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Eagar	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Eden	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Ehrenberg	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
El Mirage	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Elfrida	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Elgin	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Eloy	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Flagstaff	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Florence	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Forest Lakes	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Fort Apache	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Fort Defiance	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Fort Huachuca	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Fort Mcdowell	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Fort Mohave	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Fort Thomas	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Fountain Hills	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Fredonia	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Gadsden	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Ganado	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Gila Bend	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Gilbert	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Glendale	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Globe	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Gold Canyon	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Golden Valley	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Goodyear	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Grand Canyon	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Gray Mountain	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Green Valley	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Greer	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Hackberry	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Happy Jack	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Hayden	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Heber	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Hereford	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Higley	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Holbrook	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Hotevilla	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Houck	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Huachuca City	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Hualapai	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Humboldt	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Indian Wells	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Jerome	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Joseph City	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Kaibeto	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Kayenta	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Keams Canyon	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Kearny	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Kingman	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Kirkland	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Kykotsmovi Village	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Lake Havasu City	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Lake Montezuma	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Lakeside	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Laveen	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Leupp	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Litchfield Park	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Littlefield	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Lukachukai	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Luke Air Force Base	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Lukeville	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Lupton	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Mammoth	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Many Farms	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Marana	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Marble Canyon	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Maricopa	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Mayer	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Mc Neal	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Mcnary	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Meadview	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Mesa	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Miami	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Mohave Valley	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Morenci	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Mormon Lake	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Morristown	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Mount Lemmon	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Munds Park	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
NAU	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Naco	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Nazlini	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
New River	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Nogales	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
North Rim	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Nutrioso	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Oatman	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Oracle	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Overgaard	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Page	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Palo Verde	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Paradise Valley	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Parker	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Parks	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Patagonia	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Paulden	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Payson	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Peach Springs	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Pearce	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Peoria	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Peridot	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Petrified Forest Natl Pk	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Phoenix	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Picacho	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Pima	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Pine	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Pinedale	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Pinetop	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Pinon	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Pirtleville	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Polacca	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Pomerene	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Poston	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Prescott	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Prescott Valley	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Quartzsite	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Queen Creek	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Red Rock	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Red Valley	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Rillito	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Rimrock	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Rio Rico	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Rio Verde	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Rock Point	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Roll	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Roosevelt	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Round Rock	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Sacaton	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Safford	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Sahuarita	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Saint David	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Saint Johns	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Saint Michaels	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Salome	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
San Carlos	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
San Luis	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
San Manuel	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
San Simon	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
San Tan Valley	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Sanders	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Sasabe	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Scottsdale	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Second Mesa	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Sedona	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Seligman	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Sells	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Shonto	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Show Low	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Sierra Vista	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Skull Valley	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Snowflake	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Solomon	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Somerton	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Sonoita	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Springerville	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Stanfield	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Sun City	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Sun City West	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Sun Valley	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Supai	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Superior	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Surprise	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Tacna	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Taylor	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Teec Nos Pos	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Tempe	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Temple Bar Marina	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Thatcher	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Tolleson	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Tombstone	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Tonalea	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Tonopah	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Tonto Basin	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Topawa	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Topock	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Tortilla Flat	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Tsaile	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Tuba City	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Tubac	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Tucson	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Tumacacori	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Vail	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Valentine	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Valley Farms	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Vernon	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Waddell	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Wellton	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Wenden	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
White Mountain Lake	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Whiteriver	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Wickenburg	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Wikieup	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Willcox	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Williams	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Willow Beach	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Window Rock	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Winkelman	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Winslow	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Wittmann	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Woodruff	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
YPG	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Yarnell	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Young	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Youngtown	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Yucca	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Yuma	AZ	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
AARP	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Acampo	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Acton	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Adelanto	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Adin	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Agoura Hills	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Aguanga	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Ahwahnee	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Alameda	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Alamo	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Albany	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Albion	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Alderpoint	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Alhambra	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Aliso Viejo	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Alleghany	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Alpaugh	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Alpine	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Alta	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Altadena	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Altaville	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Alturas	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Alviso	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Amador City	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Amboy	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
American Canyon	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Anaheim	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Anderson	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Angels Camp	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Angelus Oaks	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Angwin	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Annapolis	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Antelope	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Antioch	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Anza	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Apple Valley	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Applegate	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Aptos	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Arbuckle	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Arcadia	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Arcata	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Armona	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Arnold	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Aromas	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Arroyo Grande	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Artesia	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Artois	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Arvin	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Atascadero	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Atherton	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Atwater	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Atwood	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Auberry	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Auburn	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Avalon	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Avenal	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Avery	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Avila Beach	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Azusa	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Badger	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Baker	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Bakersfield	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Baldwin Park	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Ballico	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Bangor	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Banning	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Bard	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Barstow	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Bass Lake	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Bayside	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Beale AFB	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Beaumont	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Beckwourth	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Belden	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Bell	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Bell Gardens	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Bella Vista	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Bellflower	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Belmont	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Belvedere Tiburon	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Ben Lomond	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
Benicia	CA	2017-10-02 10:48:16.572684-04	2017-10-02 10:48:16.572684-04
